GX,GY,GZ,AX,AY,AZ,SX,SY,SZ,TA,TS
948.520000,465.600000,447.000000,292.000000,-214.000000,1168.000000,-9157.306753,-9457.250438,10236.653712,16675.878748,1188.577162
948.520000,465.600000,447.000000,276.000000,-209.000000,1170.000000,-9171.005313,-9470.991366,10251.380499,16700.234071,1195.866761
948.520000,465.600000,447.000000,304.000000,-198.000000,1189.000000,-9184.484159,-9484.869233,10266.897945,16725.031750,1185.889957
948.520000,465.600000,447.000000,303.000000,-201.000000,1185.000000,-9197.630174,-9498.444542,10281.927315,16749.175467,1185.620357
948.520000,465.600000,447.000000,304.000000,-204.000000,1170.000000,-9210.804163,-9512.131166,10296.705435,16773.243439,1177.497002
948.520000,465.600000,447.000000,297.000000,-208.000000,1164.000000,-9224.080186,-9525.857113,10311.315744,16797.286727,1179.959436
948.520000,465.600000,447.000000,307.000000,-210.000000,1180.000000,-9237.310895,-9539.790687,10326.433136,16821.734162,1185.441804
948.520000,465.600000,447.000000,294.000000,-203.000000,1175.000000,-9250.512563,-9553.276349,10341.116896,16845.645441,1185.498372
948.520000,465.600000,447.000000,311.000000,-212.000000,1180.000000,-9263.541559,-9567.124460,10356.097217,16869.849502,1184.424970
948.520000,465.600000,447.000000,282.000000,-202.000000,1172.000000,-9277.393178,-9580.998524,10371.164167,16894.573184,1189.774630
948.520000,465.600000,447.000000,311.000000,-206.000000,1187.000000,-9290.367347,-9594.666255,10386.223907,16918.693597,1185.359992
948.520000,465.600000,447.000000,292.000000,-205.000000,1176.000000,-9303.848986,-9608.437026,10401.193922,16943.096028,1188.345013
948.520000,465.600000,447.000000,309.000000,-212.000000,1160.000000,-9316.713570,-9622.067628,10415.536630,16966.695036,1173.241915
948.520000,465.600000,447.000000,306.000000,-195.000000,1187.000000,-9332.060803,-9637.846719,10433.212270,16994.921785,1181.873221
948.520000,465.600000,447.000000,312.000000,-209.000000,1167.000000,-9345.108190,-9651.674670,10447.970830,17018.988380,1174.156238
948.520000,465.600000,447.000000,301.000000,-199.000000,1171.000000,-9358.548115,-9665.469108,10462.998174,17043.416520,1176.924513
948.520000,465.600000,447.000000,301.000000,-216.000000,1174.000000,-9372.067037,-9679.699553,10478.176480,17068.227978,1188.440032
948.520000,465.600000,447.000000,309.000000,-214.000000,1169.000000,-9384.977028,-9693.418638,10492.751494,17092.044717,1179.883889
948.520000,465.600000,447.000000,300.000000,-200.000000,1169.000000,-9399.354067,-9708.174324,10508.757512,17118.133369,1176.811604
948.520000,465.600000,447.000000,302.000000,-216.000000,1172.000000,-9412.430581,-9721.960366,10523.421362,17142.134055,1186.672520
948.520000,465.600000,447.000000,299.000000,-200.000000,1172.000000,-9425.660654,-9735.517972,10538.188887,17166.153150,1179.205067
948.520000,465.600000,447.000000,300.000000,-196.000000,1143.000000,-9439.260118,-9749.391724,10552.784007,17190.448536,1158.753102
948.520000,465.600000,447.000000,308.000000,-213.000000,1192.000000,-9452.325445,-9763.233807,10567.980517,17214.801855,1194.063998
948.520000,465.600000,447.000000,287.000000,-199.000000,1144.000000,-9465.856175,-9776.827535,10582.236955,17238.692780,1168.379592
948.520000,465.600000,447.000000,295.000000,-207.000000,1168.000000,-9479.189944,-9790.550593,10596.947518,17262.827683,1182.928633
948.520000,465.600000,447.000000,298.000000,-200.000000,1195.000000,-9492.439085,-9804.106868,10612.182034,17287.143164,1194.028321
948.520000,465.600000,447.000000,293.000000,-195.000000,1144.000000,-9505.676000,-9817.446364,10626.256555,17310.616907,1162.715713
948.520000,465.600000,447.000000,294.000000,-210.000000,1184.000000,-9519.040644,-9831.241441,10641.305358,17335.017241,1194.989870
948.520000,465.600000,447.000000,276.000000,-201.000000,1173.000000,-9532.753999,-9844.834081,10656.109224,17359.343901,1193.195169
948.520000,465.600000,447.000000,302.000000,-195.000000,1184.000000,-9545.981152,-9858.349297,10671.187507,17383.528117,1182.179965
948.520000,465.600000,447.000000,299.000000,-213.000000,1178.000000,-9559.449599,-9872.420746,10686.345523,17408.209231,1190.266857
948.520000,465.600000,447.000000,291.000000,-205.000000,1185.000000,-9572.772926,-9886.009114,10701.299617,17432.411514,1194.437487
948.520000,465.600000,447.000000,301.000000,-214.000000,1167.000000,-9585.970031,-9899.860042,10715.973937,17456.521638,1183.020841
948.520000,465.600000,447.000000,307.000000,-198.000000,1166.000000,-9599.101304,-9913.443270,10730.691148,17480.470126,1169.988833
948.520000,465.600000,447.000000,301.000000,-210.000000,1177.000000,-9612.411725,-9927.330904,10745.697028,17504.866828,1186.851933
948.520000,465.600000,447.000000,291.000000,-199.000000,1174.000000,-9626.305123,-9941.373902,10761.058538,17529.890080,1184.295027
948.520000,465.600000,447.000000,296.000000,-201.000000,1184.000000,-9639.523873,-9954.877884,10775.988684,17553.972380,1188.825854
948.520000,465.600000,447.000000,293.000000,-208.000000,1169.000000,-9652.951545,-9968.675907,10790.778132,17578.249786,1185.211977
948.520000,465.600000,447.000000,304.000000,-196.000000,1183.000000,-9666.112643,-9982.185779,10805.807252,17602.364526,1181.023535
948.520000,465.600000,447.000000,293.000000,-217.000000,1170.000000,-9679.480007,-9996.105358,10820.550668,17626.649491,1190.956855
948.520000,465.600000,447.000000,302.000000,-202.000000,1175.000000,-9692.996801,-10010.062871,10835.770964,17651.330773,1180.534570
948.520000,465.600000,447.000000,300.000000,-200.000000,1170.000000,-9706.070964,-10023.481367,10850.346644,17675.067597,1177.425391
948.520000,465.600000,447.000000,307.000000,-205.000000,1158.000000,-9719.231747,-10037.238726,10864.932809,17699.050594,1169.090788
948.520000,465.600000,447.000000,302.000000,-198.000000,1176.000000,-9732.500923,-10050.858453,10879.894805,17723.245775,1178.895275
948.520000,465.600000,447.000000,295.000000,-194.000000,1162.000000,-9745.785678,-10064.266801,10894.429325,17747.067224,1171.915334
948.520000,465.600000,447.000000,295.000000,-215.000000,1173.000000,-9759.099841,-10078.132665,10909.220123,17771.321600,1190.538009
948.520000,465.600000,447.000000,303.000000,-192.000000,1183.000000,-9772.194860,-10091.472739,10924.150619,17795.243217,1179.334486
948.520000,465.600000,447.000000,304.000000,-202.000000,1179.000000,-9785.321154,-10105.069080,10939.058531,17819.313476,1181.913614
948.520000,465.600000,447.000000,294.000000,-201.000000,1185.000000,-9798.755831,-10118.751712,10954.206719,17843.749519,1190.544409
948.520000,465.600000,447.000000,298.000000,-205.000000,1171.000000,-9812.072626,-10132.479565,10969.027723,17867.945616,1181.971502
948.520000,465.600000,447.000000,295.000000,-209.000000,1162.000000,-9825.359995,-10146.195532,10983.565103,17891.944700,1180.423039
948.520000,465.600000,447.000000,295.000000,-201.000000,1171.000000,-9838.661741,-10159.763508,10998.301399,17915.989871,1181.363598
948.520000,465.600000,447.000000,306.000000,-197.000000,1183.000000,-9851.810270,-10173.322955,11013.362903,17940.145706,1180.494265
948.520000,465.600000,447.000000,301.000000,-196.000000,1175.000000,-9865.100618,-10186.902295,11028.305103,17964.317466,1177.701452
948.520000,465.600000,447.000000,303.000000,-191.000000,1180.000000,-9878.289883,-10200.317946,11043.281759,17988.362049,1176.906381
948.520000,465.600000,447.000000,303.000000,-206.000000,1175.000000,-9891.335197,-10213.890310,11057.993911,18012.254067,1182.254892
948.520000,465.600000,447.000000,295.000000,-199.000000,1174.000000,-9904.727782,-10227.509958,11072.892322,18036.477947,1182.078910
948.520000,465.600000,447.000000,300.000000,-219.000000,1164.000000,-9918.062002,-10241.586019,11087.634559,18060.832709,1184.628360
948.520000,465.600000,447.000000,301.000000,-200.000000,1176.000000,-9931.345874,-10255.240803,11102.589994,18085.051821,1180.570417
948.520000,465.600000,447.000000,297.000000,-203.000000,1176.000000,-9945.041476,-10269.295443,11117.914303,18109.950229,1184.459907
948.520000,465.600000,447.000000,307.000000,-208.000000,1181.000000,-9958.568567,-10283.498973,11133.391427,18134.934345,1184.922306
948.520000,465.600000,447.000000,302.000000,-209.000000,1187.000000,-9972.072430,-10297.589343,11148.847807,18159.828806,1191.919993
948.520000,465.600000,447.000000,294.000000,-200.000000,1187.000000,-9985.519544,-10311.264095,11164.051107,18184.301056,1191.226171
948.520000,465.600000,447.000000,300.000000,-201.000000,1190.000000,-9998.753243,-10324.866735,11179.212765,18208.589664,1190.370846
948.520000,465.600000,447.000000,301.000000,-197.000000,1175.000000,-10012.335622,-10338.765432,11194.483293,18233.304458,1178.263515
948.520000,465.600000,447.000000,302.000000,-195.000000,1170.000000,-10025.564715,-10352.282629,11209.277319,18257.316383,1173.503076
948.520000,465.600000,447.000000,302.000000,-202.000000,1182.000000,-10038.770532,-10365.919027,11224.290429,18281.517626,1184.864073
948.520000,465.600000,447.000000,305.000000,-200.000000,1170.000000,-10051.925368,-10379.525222,11239.069995,18305.530361,1174.678829
948.520000,465.600000,447.000000,299.000000,-200.000000,1175.000000,-10065.148296,-10393.075507,11253.890619,18329.573993,1181.051900
948.520000,465.600000,447.000000,299.000000,-209.000000,1173.000000,-10078.340697,-10406.777308,11268.636405,18353.640826,1184.920837
948.520000,465.600000,447.000000,299.000000,-196.000000,1169.000000,-10091.629876,-10420.313644,11283.408525,18377.683149,1175.106289
948.520000,465.600000,447.000000,283.000000,-207.000000,1178.000000,-10105.181860,-10434.009797,11298.293878,18402.029927,1195.687514
948.520000,465.600000,447.000000,292.000000,-197.000000,1168.000000,-10118.462603,-10447.413533,11312.878987,18425.877616,1178.939469
948.520000,465.600000,447.000000,298.000000,-199.000000,1174.000000,-10131.760533,-10460.999286,11327.740321,18450.007543,1180.422988
948.520000,465.600000,447.000000,296.000000,-208.000000,1172.000000,-10144.887930,-10474.550771,11342.325871,18473.855069,1185.387831
948.520000,465.600000,447.000000,300.000000,-204.000000,1177.000000,-10158.141733,-10488.235386,11357.244881,18498.052229,1183.994236
948.520000,465.600000,447.000000,294.000000,-197.000000,1173.000000,-10171.511613,-10501.770316,11372.074883,18522.173615,1180.894233
948.520000,465.600000,447.000000,303.000000,-203.000000,1174.000000,-10184.695068,-10515.425134,11386.922404,18546.271356,1179.936876
948.520000,465.600000,447.000000,290.000000,-194.000000,1188.000000,-10198.466697,-10529.219349,11402.418937,18571.169610,1190.714806
948.520000,465.600000,447.000000,299.000000,-195.000000,1183.000000,-10211.646757,-10542.624244,11417.353849,18595.177449,1183.200993
948.520000,465.600000,447.000000,288.000000,-190.000000,1181.000000,-10225.106173,-10555.983405,11432.310567,18619.326164,1185.265384
948.520000,465.600000,447.000000,296.000000,-190.000000,1150.000000,-10238.463910,-10569.404193,11446.701680,18643.106704,1161.810101
948.520000,465.600000,447.000000,310.000000,-204.000000,1171.000000,-10251.497380,-10583.072068,11461.479968,18667.086971,1174.839542
948.520000,465.600000,447.000000,310.000000,-197.000000,1185.000000,-10264.682818,-10596.754758,11476.719668,18691.442403,1179.572190
948.520000,465.600000,447.000000,294.000000,-205.000000,1184.000000,-10277.962374,-10610.360561,11491.672661,18715.629895,1192.170202
948.520000,465.600000,447.000000,299.000000,-209.000000,1170.000000,-10291.186602,-10624.095417,11506.392941,18739.717277,1183.085115
948.520000,465.600000,447.000000,313.000000,-206.000000,1191.000000,-10304.116892,-10637.759791,11521.530365,18763.859417,1186.789042
948.520000,465.600000,447.000000,294.000000,-196.000000,1161.000000,-10317.420665,-10651.207473,11536.043129,18787.700255,1172.990618
948.520000,465.600000,447.000000,305.000000,-196.000000,1170.000000,-10330.832265,-10664.995878,11551.111172,18812.134426,1172.416970
948.520000,465.600000,447.000000,293.000000,-203.000000,1163.000000,-10344.278947,-10678.710870,11565.798480,18836.312464,1178.723220
948.520000,465.600000,447.000000,305.000000,-203.000000,1168.000000,-10357.408686,-10692.352316,11580.509043,18860.289033,1175.153160
948.520000,465.600000,447.000000,304.000000,-202.000000,1155.000000,-10370.580096,-10705.995389,11594.977731,18884.140896,1167.201692
948.520000,465.600000,447.000000,292.000000,-193.000000,1200.000000,-10384.184504,-10719.642899,11610.581397,18908.929955,1196.570713
948.520000,465.600000,447.000000,293.000000,-203.000000,1169.000000,-10397.438463,-10733.161322,11625.179515,18932.835955,1182.377448
948.520000,465.600000,447.000000,324.000000,-203.000000,1174.000000,-10410.205525,-10746.829512,11640.041576,18956.721539,1168.580417
948.520000,465.600000,447.000000,294.000000,-203.000000,1180.000000,-10423.549224,-10760.460260,11654.985247,18980.952677,1188.575362
948.520000,465.600000,447.000000,294.000000,-199.000000,1171.000000,-10436.911250,-10774.028069,11669.765707,19005.057983,1180.790240
948.520000,465.600000,447.000000,311.000000,-202.000000,1170.000000,-10449.907733,-10787.637763,11684.504785,19028.960880,1172.540196
948.520000,465.600000,447.000000,298.000000,-211.000000,1167.000000,-10463.115891,-10801.375449,11699.123665,19052.978777,1182.947095
948.520000,465.600000,447.000000,308.000000,-206.000000,1179.000000,-10476.214525,-10815.109669,11714.093065,19077.149794,1182.005258
948.520000,465.600000,447.000000,298.000000,-192.000000,1191.000000,-10489.549534,-10828.589811,11729.344321,19101.479653,1187.076253
948.520000,465.600000,447.000000,301.000000,-199.000000,1182.000000,-10505.764083,-10845.232060,11747.749456,19131.120058,1183.723072
948.520000,465.600000,447.000000,292.000000,-193.000000,1195.000000,-10519.359299,-10858.870349,11763.239040,19155.828826,1193.430547
948.520000,465.600000,447.000000,298.000000,-203.000000,1175.000000,-10532.652025,-10872.532521,11778.114992,19180.008208,1183.294651
948.520000,465.600000,447.000000,297.000000,-195.000000,1151.000000,-10545.965836,-10886.031882,11792.501232,19203.806155,1164.683077
948.520000,465.600000,447.000000,304.000000,-206.000000,1167.000000,-10559.065705,-10899.682152,11807.135232,19227.724305,1176.797600
948.520000,465.600000,447.000000,318.000000,-208.000000,1171.000000,-10571.982538,-10913.481522,11821.967096,19251.747965,1172.803662
948.520000,465.600000,447.000000,297.000000,-201.000000,1171.000000,-10585.149757,-10926.953508,11836.599136,19275.600832,1180.258391
948.520000,465.600000,447.000000,302.000000,-201.000000,1182.000000,-10598.142869,-10940.350168,11851.370431,19299.400902,1184.300921
948.520000,465.600000,447.000000,298.000000,-212.000000,1180.000000,-10611.466169,-10954.228094,11866.383004,19323.803274,1191.472631
948.520000,465.600000,447.000000,292.000000,-195.000000,1168.000000,-10624.849329,-10967.694425,11881.080589,19347.811768,1177.816569
948.520000,465.600000,447.000000,292.000000,-194.000000,1167.000000,-10638.251529,-10981.159499,11895.778669,19371.830313,1176.643816
948.520000,465.600000,447.000000,305.000000,-203.000000,1192.000000,-10651.345230,-10994.763503,11910.937184,19396.040944,1190.028970
948.520000,465.600000,447.000000,290.000000,-208.000000,1161.000000,-10665.506044,-11009.248598,11926.291040,19421.456995,1182.024344
948.520000,465.600000,447.000000,305.000000,-203.000000,1172.000000,-10678.543759,-11022.794434,11940.979540,19445.315279,1177.611545
948.520000,465.600000,447.000000,305.000000,-204.000000,1182.000000,-10691.746216,-11036.531947,11956.058800,19469.612646,1184.359384
948.520000,465.600000,447.000000,293.000000,-201.000000,1175.000000,-10705.150944,-11050.163251,11970.945672,19493.842743,1184.924483
948.520000,465.600000,447.000000,304.000000,-197.000000,1164.000000,-10718.150268,-11063.527230,11985.406845,19517.437259,1169.843490
948.520000,465.600000,447.000000,302.000000,-200.000000,1163.000000,-10731.345095,-11077.111460,12000.019689,19541.357127,1172.035610
948.520000,465.600000,447.000000,312.000000,-208.000000,1174.000000,-10744.211710,-11090.727611,12014.715267,19565.165656,1177.889498
948.520000,465.600000,447.000000,288.000000,-204.000000,1183.000000,-10757.747746,-11104.449724,12029.798115,19589.639683,1194.297631
948.520000,465.600000,447.000000,301.000000,-202.000000,1182.000000,-10771.304873,-11118.427265,12045.186810,19614.457902,1185.410018
948.520000,465.600000,447.000000,304.000000,-198.000000,1180.000000,-10784.353825,-11131.862510,12060.027128,19638.352902,1180.279624
948.520000,465.600000,447.000000,308.000000,-193.000000,1173.000000,-10797.501779,-11145.381593,12074.929730,19662.388041,1170.938013
948.520000,465.600000,447.000000,305.000000,-203.000000,1166.000000,-10810.671415,-11159.064492,12089.644065,19686.412329,1173.927149
948.520000,465.600000,447.000000,297.000000,-196.000000,1171.000000,-10823.983272,-11172.582303,12104.436833,19710.469305,1177.441663
948.520000,465.600000,447.000000,296.000000,-204.000000,1169.000000,-10837.720123,-11186.678722,12119.636377,19735.337448,1181.283417
948.520000,465.600000,447.000000,312.000000,-202.000000,1175.000000,-10850.633841,-11200.222991,12134.406041,19759.176596,1175.087856
948.520000,465.600000,447.000000,292.000000,-203.000000,1172.000000,-10863.999932,-11213.835018,12149.166316,19783.296805,1184.765576
948.520000,465.600000,447.000000,304.000000,-196.000000,1178.000000,-10877.124292,-11227.307179,12164.051669,19807.281801,1177.914084
948.520000,465.600000,447.000000,297.000000,-209.000000,1175.000000,-10890.447876,-11241.102749,12178.939269,19831.560898,1187.243644
948.520000,465.600000,447.000000,299.000000,-209.000000,1188.000000,-10903.659113,-11254.824113,12194.011209,19855.849446,1194.170168
948.520000,465.600000,447.000000,297.000000,-203.000000,1176.000000,-10917.010713,-11268.525733,12208.950606,19880.122484,1184.459907
948.520000,465.600000,447.000000,294.000000,-206.000000,1177.000000,-10930.373393,-11282.237118,12223.854286,19904.385208,1188.420376
948.520000,465.600000,447.000000,289.000000,-201.000000,1175.000000,-10943.881681,-11295.890420,12238.765182,19928.699401,1187.142026
948.520000,465.600000,447.000000,291.000000,-196.000000,1185.000000,-10957.289172,-11309.381105,12253.813740,19952.950612,1189.407882
948.520000,465.600000,447.000000,298.000000,-197.000000,1179.000000,-10970.407558,-11322.743097,12268.575252,19976.793835,1182.387005
948.520000,465.600000,447.000000,301.000000,-200.000000,1163.000000,-10983.622794,-11336.327327,12283.188096,20000.724905,1172.587528
948.520000,465.600000,447.000000,289.000000,-202.000000,1173.000000,-10997.084257,-11349.953711,12298.006482,20024.941318,1186.478989
948.520000,465.600000,447.000000,296.000000,-212.000000,1166.000000,-11010.412630,-11363.794368,12312.692776,20049.124971,1184.012293
948.520000,465.600000,447.000000,310.000000,-184.000000,1171.000000,-11023.426306,-11377.033866,12327.448620,20072.837781,1163.556595
948.520000,465.600000,447.000000,300.000000,-203.000000,1168.000000,-11036.486850,-11390.498801,12341.968839,20096.559401,1177.898616
948.520000,465.600000,447.000000,296.000000,-202.000000,1174.000000,-11049.963346,-11404.286744,12356.983570,20120.996224,1183.216426
948.520000,465.600000,447.000000,290.000000,-201.000000,1172.000000,-11063.231207,-11417.717401,12371.590870,20144.865749,1184.748560
948.520000,465.600000,447.000000,315.000000,-204.000000,1167.000000,-11076.238006,-11431.464959,12386.373190,20168.879004,1169.663093
948.520000,465.600000,447.000000,297.000000,-202.000000,1170.000000,-11089.910153,-11445.474545,12401.545345,20193.645577,1180.210604
948.520000,465.600000,447.000000,281.000000,-211.000000,1182.000000,-11103.532234,-11459.281921,12416.544490,20218.163796,1201.497195
948.520000,465.600000,447.000000,291.000000,-205.000000,1175.000000,-11116.998901,-11473.016479,12431.454658,20242.500750,1188.284861
948.520000,465.600000,447.000000,305.000000,-215.000000,1174.000000,-11130.108690,-11486.881663,12446.265102,20266.654504,1185.691086
948.520000,465.600000,447.000000,304.000000,-199.000000,1172.000000,-11143.253031,-11500.435515,12461.050752,20290.635549,1175.892933
948.520000,465.600000,447.000000,307.000000,-205.000000,1170.000000,-11156.578043,-11514.364548,12476.068185,20315.070808,1176.427333
948.520000,465.600000,447.000000,302.000000,-195.000000,1172.000000,-11169.576328,-11527.645911,12490.644310,20338.688523,1174.736341
948.520000,465.600000,447.000000,300.000000,-194.000000,1174.000000,-11182.865800,-11541.162434,12505.541994,20362.796919,1176.511517
948.520000,465.600000,447.000000,296.000000,-212.000000,1178.000000,-11196.143929,-11554.950916,12520.417113,20387.039369,1191.337530
948.520000,465.600000,447.000000,295.000000,-198.000000,1188.000000,-11209.465934,-11568.478402,12535.522398,20411.299343,1190.182486
948.520000,465.600000,447.000000,296.000000,-209.000000,1169.000000,-11222.773427,-11582.236195,12550.246866,20435.448002,1184.124787
948.520000,465.600000,447.000000,300.000000,-203.000000,1179.000000,-11235.929304,-11595.799414,12565.096218,20459.479816,1184.663729
948.520000,465.600000,447.000000,293.000000,-208.000000,1171.000000,-11249.300601,-11609.539507,12579.864370,20483.680312,1186.431385
948.520000,465.600000,447.000000,282.000000,-197.000000,1159.000000,-11262.960262,-11623.118831,12594.456098,20507.839711,1179.080858
948.520000,465.600000,447.000000,300.000000,-201.000000,1184.000000,-11276.247140,-11636.776132,12609.555754,20532.150511,1186.635054
948.520000,465.600000,447.000000,306.000000,-203.000000,1170.000000,-11289.216406,-11650.271823,12624.149509,20555.884594,1175.834559
948.520000,465.600000,447.000000,300.000000,-199.000000,1171.000000,-11302.514957,-11663.900111,12638.995853,20580.029794,1177.474989
948.520000,465.600000,447.000000,310.000000,-195.000000,1173.000000,-11315.579715,-11677.416647,12653.850539,20603.988383,1170.972310
948.520000,465.600000,447.000000,286.000000,-207.000000,1161.000000,-11329.062659,-11691.104730,12668.381153,20628.074839,1183.688942
948.520000,465.600000,447.000000,317.000000,-206.000000,1176.000000,-11342.382047,-11705.269446,12683.756492,20652.860384,1175.289356
948.520000,465.600000,447.000000,302.000000,-208.000000,1165.000000,-11355.426235,-11718.859999,12698.242860,20676.623428,1177.815380
948.520000,465.600000,447.000000,306.000000,-210.000000,1174.000000,-11368.572194,-11732.682775,12713.117280,20700.812298,1182.284361
948.520000,465.600000,447.000000,285.000000,-201.000000,1181.000000,-11382.055584,-11746.228754,12728.032894,20725.054900,1193.050858
948.520000,465.600000,447.000000,296.000000,-210.000000,1170.000000,-11395.368950,-11760.013021,12742.784263,20749.238312,1185.304480
948.520000,465.600000,447.000000,300.000000,-205.000000,1186.000000,-11409.062449,-11774.172740,12758.388248,20774.366906,1190.127535
948.520000,465.600000,447.000000,301.000000,-197.000000,1168.000000,-11422.174729,-11787.590390,12772.988498,20798.139289,1173.951409
948.520000,465.600000,447.000000,289.000000,-195.000000,1171.000000,-11435.671806,-11801.109569,12787.805158,20822.313451,1181.327639
948.520000,465.600000,447.000000,284.000000,-195.000000,1171.000000,-11449.189472,-11814.547494,12802.532766,20846.398184,1184.126341
948.520000,465.600000,447.000000,296.000000,-195.000000,1164.000000,-11465.792191,-11831.355800,12820.776114,20876.246569,1173.142664
948.520000,465.600000,447.000000,305.000000,-206.000000,1172.000000,-11478.876240,-11845.010771,12835.516814,20900.224204,1179.317409
948.520000,465.600000,447.000000,292.000000,-196.000000,1176.000000,-11492.267278,-11858.505427,12850.386227,20924.358636,1183.289513
948.520000,465.600000,447.000000,308.000000,-200.000000,1193.000000,-11505.449820,-11872.204140,12865.739653,20948.791457,1187.352193
948.520000,465.600000,447.000000,301.000000,-212.000000,1185.000000,-11518.655343,-11886.023115,12880.790425,20973.119185,1192.924101
948.520000,465.600000,447.000000,305.000000,-202.000000,1160.000000,-11531.725234,-11899.582071,12895.271455,20996.875154,1169.690878
948.520000,465.600000,447.000000,295.000000,-208.000000,1166.000000,-11544.971431,-11913.235269,12909.844866,21020.838099,1182.280149
948.520000,465.600000,447.000000,293.000000,-201.000000,1173.000000,-11558.412213,-11926.903235,12924.730770,21045.108200,1183.696765
948.520000,465.600000,447.000000,307.000000,-207.000000,1164.000000,-11571.503712,-11940.628984,12939.362589,21069.063170,1173.894233
948.520000,465.600000,447.000000,302.000000,-205.000000,1164.000000,-11584.706297,-11954.323306,12954.004446,21093.067507,1175.492012
948.520000,465.600000,447.000000,304.000000,-211.000000,1173.000000,-11598.364320,-11968.661137,12969.389112,21118.142869,1183.329874
948.520000,465.600000,447.000000,288.000000,-196.000000,1156.000000,-11611.678422,-11981.997008,12983.680425,21141.790024,1173.321026
948.520000,465.600000,447.000000,297.000000,-208.000000,1180.000000,-11625.028718,-11995.799746,12998.700328,21166.169102,1189.749667
948.520000,465.600000,447.000000,302.000000,-204.000000,1183.000000,-11638.241647,-12009.484361,13013.741960,21190.419133,1186.612098
948.520000,465.600000,447.000000,292.000000,-202.000000,1183.000000,-11651.797472,-12023.268966,13028.938888,21215.009533,1190.967787
948.520000,465.600000,447.000000,296.000000,-200.000000,1168.000000,-11665.502350,-12037.248562,13044.082051,21239.759287,1178.408550
948.520000,465.600000,447.000000,310.000000,-196.000000,1174.000000,-11678.472607,-12050.687643,13058.849602,21263.568563,1172.156709
948.520000,465.600000,447.000000,305.000000,-210.000000,1176.000000,-11691.542498,-12064.409079,13073.655592,21287.616187,1184.058424
948.520000,465.600000,447.000000,298.000000,-206.000000,1165.000000,-11704.798144,-12078.094272,13088.286278,21311.637631,1178.875240
948.520000,465.600000,447.000000,298.000000,-203.000000,1180.000000,-11718.427188,-12092.102111,13103.643361,21336.493118,1186.377356
948.520000,465.600000,447.000000,303.000000,-208.000000,1179.000000,-11731.438289,-12105.679193,13118.397553,21360.394833,1185.857087
948.520000,465.600000,447.000000,296.000000,-210.000000,1167.000000,-11744.829305,-12119.543856,13133.173393,21384.681481,1183.476958
948.520000,465.600000,447.000000,291.000000,-207.000000,1174.000000,-11758.250603,-12133.272967,13148.012917,21408.947050,1188.802890
948.520000,465.600000,447.000000,305.000000,-202.000000,1173.000000,-11771.364254,-12146.877320,13162.807345,21432.945253,1177.660287
948.520000,465.600000,447.000000,300.000000,-210.000000,1171.000000,-11784.586928,-12160.652128,13177.568981,21457.079799,1183.718527
948.520000,465.600000,447.000000,305.000000,-208.000000,1163.000000,-11797.549351,-12174.220453,13191.991369,21480.746044,1174.951467
948.520000,465.600000,447.000000,306.000000,-199.000000,1191.000000,-11810.638126,-12187.759020,13207.147393,21504.915371,1186.617508
948.520000,465.600000,447.000000,288.000000,-192.000000,1179.000000,-11824.120000,-12201.181293,13222.088245,21529.102542,1185.136461
948.520000,465.600000,447.000000,292.000000,-198.000000,1190.000000,-11837.491343,-12214.696834,13237.220926,21553.399683,1193.076892
948.520000,465.600000,447.000000,302.000000,-215.000000,1186.000000,-11850.557512,-12228.451760,13252.156116,21577.543593,1194.707274
948.520000,465.600000,447.000000,307.000000,-198.000000,1169.000000,-11863.545084,-12241.886342,13266.773006,21601.267305,1171.834831
948.520000,465.600000,447.000000,303.000000,-198.000000,1166.000000,-11876.746614,-12255.457626,13281.477275,21625.239660,1172.186858
948.520000,465.600000,447.000000,298.000000,-211.000000,1180.000000,-11890.139520,-12269.387467,13296.568279,21649.757842,1190.904207
948.520000,465.600000,447.000000,303.000000,-200.000000,1183.000000,-11903.301027,-12282.958385,13311.574583,21673.893510,1183.813934
948.520000,465.600000,447.000000,299.000000,-201.000000,1186.000000,-11916.908471,-12296.923655,13327.056633,21698.789768,1188.424499
948.520000,465.600000,447.000000,298.000000,-200.000000,1167.000000,-11930.676727,-12311.011079,13342.295433,21723.694169,1176.690117
948.520000,465.600000,447.000000,299.000000,-203.000000,1167.000000,-11943.821063,-12324.541537,13356.866073,21747.529905,1177.837930
948.520000,465.600000,447.000000,290.000000,-196.000000,1169.000000,-11957.217335,-12338.000466,13371.553719,21771.535333,1180.104720
948.520000,465.600000,447.000000,303.000000,-212.000000,1167.000000,-11970.382716,-12351.820118,13386.238119,21795.616384,1180.778485
948.520000,465.600000,447.000000,310.000000,-204.000000,1180.000000,-11983.801214,-12365.891762,13401.642114,21820.421214,1180.407112
948.520000,465.600000,447.000000,301.000000,-194.000000,1170.000000,-11996.830611,-12379.164233,13416.190320,21844.033843,1173.491930
948.520000,465.600000,447.000000,306.000000,-204.000000,1174.000000,-12009.902038,-12392.786576,13430.980408,21868.016389,1178.866027
948.520000,465.600000,447.000000,302.000000,-205.000000,1174.000000,-12023.109795,-12406.486263,13445.832291,21892.155593,1181.618158
948.520000,465.600000,447.000000,297.000000,-209.000000,1180.000000,-12036.413182,-12420.260921,13460.799418,21916.460585,1190.316122
948.520000,465.600000,447.000000,283.000000,-203.000000,1173.000000,-12049.802779,-12433.712484,13475.405812,21940.408267,1190.386001
