GX,GY,GZ,AX,AY,AZ,SX,SY,SZ,TA,TS
224.000000,-32.000000,1167.000000,251.000000,-30.000000,1204.000000,0.000000,0.000000,0.000000,0.000000,45.847574
224.000000,-32.000000,1167.000000,255.000000,-27.000000,1197.000000,0.000000,0.000000,0.000000,0.000000,43.428102
224.000000,-32.000000,1168.000000,244.000000,-22.000000,1212.000000,0.000000,0.000000,0.000000,0.000000,49.355851
224.000000,-32.000000,1169.000000,226.000000,-27.000000,1218.000000,0.000000,0.000000,0.000000,0.000000,49.295030
224.000000,-33.000000,1170.000000,237.000000,-33.000000,1206.000000,0.000000,0.000000,0.000000,0.000000,38.275318
224.000000,-33.000000,1170.000000,243.000000,-31.000000,1201.000000,0.000000,0.000000,0.000000,0.000000,36.414283
224.000000,-33.000000,1171.000000,252.000000,-32.000000,1216.000000,0.000000,0.000000,0.000000,0.000000,53.009433
224.000000,-33.000000,1172.000000,244.000000,-26.000000,1213.000000,0.000000,0.000000,0.000000,0.000000,46.151923
224.000000,-33.000000,1173.000000,254.000000,-20.000000,1223.000000,0.000000,0.000000,0.000000,0.000000,59.741108
224.000000,-33.000000,1173.000000,245.000000,-23.000000,1214.000000,0.000000,0.000000,0.000000,0.000000,47.138095
224.000000,-33.000000,1174.000000,239.000000,-3.000000,1234.000000,0.000000,0.000000,0.000000,0.000000,68.738635
224.000000,-33.000000,1174.000000,231.000000,-16.000000,1213.000000,0.000000,0.000000,0.000000,0.000000,43.116122
224.000000,-33.000000,1174.000000,252.000000,-8.000000,1215.000000,0.000000,0.000000,0.000000,0.000000,55.587768
224.000000,-33.000000,1174.000000,252.000000,-24.000000,1190.000000,0.000000,0.000000,0.000000,0.000000,33.481338
224.000000,-34.000000,1174.000000,265.000000,-37.000000,1197.000000,0.000000,0.000000,0.000000,0.000000,47.106263
224.000000,-34.000000,1174.000000,260.000000,-25.000000,1203.000000,0.000000,0.000000,0.000000,0.000000,47.095647
224.000000,-34.000000,1174.000000,248.000000,-15.000000,1222.000000,0.000000,0.000000,0.000000,0.000000,56.929781
224.000000,-34.000000,1174.000000,239.000000,-4.000000,1213.000000,0.000000,0.000000,0.000000,0.000000,51.439285
224.000000,-34.000000,1174.000000,234.000000,-20.000000,1217.000000,0.000000,0.000000,0.000000,0.000000,46.314145
224.000000,-34.000000,1174.000000,253.000000,-20.000000,1215.000000,0.000000,0.000000,0.000000,0.000000,52.134442
224.000000,-34.000000,1174.000000,255.000000,-15.000000,1215.000000,0.000000,0.000000,0.000000,0.000000,54.799635
224.000000,-34.000000,1174.000000,253.000000,-32.000000,1206.000000,0.000000,0.000000,0.000000,0.000000,43.231933
224.000000,-34.000000,1174.000000,254.000000,-25.000000,1220.000000,0.000000,0.000000,0.000000,0.000000,55.650696
224.000000,-34.000000,1174.000000,249.000000,-17.000000,1204.000000,0.000000,0.000000,0.000000,0.000000,42.591079
224.000000,-34.000000,1174.000000,236.000000,-12.000000,1214.000000,0.000000,0.000000,0.000000,0.000000,47.201695
224.000000,-34.000000,1174.000000,233.000000,-10.000000,1212.000000,0.000000,0.000000,0.000000,0.000000,45.836667
224.000000,-34.000000,1174.000000,230.000000,-3.000000,1224.000000,0.000000,0.000000,0.000000,0.000000,59.135438
224.000000,-34.000000,1174.000000,245.000000,-21.000000,1181.000000,0.000000,0.000000,0.000000,0.000000,25.670995
224.000000,-34.000000,1174.000000,271.000000,-10.000000,1228.000000,0.000000,0.000000,0.000000,0.000000,75.504967
224.000000,-34.000000,1174.000000,269.000000,-25.000000,1191.000000,0.000000,0.000000,0.000000,0.000000,48.938737
224.000000,-34.000000,1174.000000,259.000000,-31.000000,1219.000000,0.000000,0.000000,0.000000,0.000000,57.087652
224.000000,-34.000000,1174.000000,255.000000,-21.000000,1206.000000,0.000000,0.000000,0.000000,0.000000,46.411206
224.000000,-34.000000,1174.000000,243.000000,-23.000000,1209.000000,0.000000,0.000000,0.000000,0.000000,41.315857
224.000000,-34.000000,1174.000000,238.000000,-24.000000,1200.000000,0.000000,0.000000,0.000000,0.000000,31.176915
224.000000,-34.000000,1174.000000,228.000000,-29.000000,1212.000000,0.000000,0.000000,0.000000,0.000000,38.535698
224.000000,-34.000000,1174.000000,229.000000,-17.000000,1215.000000,0.000000,0.000000,0.000000,0.000000,44.665423
224.000000,-34.000000,1174.000000,231.000000,-27.000000,1208.000000,0.000000,0.000000,0.000000,0.000000,35.411862
224.000000,-34.000000,1174.000000,244.000000,-19.000000,1207.000000,0.000000,0.000000,0.000000,0.000000,41.400483
224.000000,-34.000000,1174.000000,258.000000,-22.000000,1209.000000,0.000000,0.000000,0.000000,0.000000,50.249378
224.000000,-34.000000,1174.000000,260.000000,-17.000000,1208.000000,0.000000,0.000000,0.000000,0.000000,52.354560
224.000000,-34.000000,1174.000000,263.000000,-18.000000,1213.000000,0.000000,0.000000,0.000000,0.000000,57.428216
224.000000,-34.000000,1174.000000,244.000000,-12.000000,1222.000000,0.000000,0.000000,0.000000,0.000000,56.462377
224.000000,-34.000000,1174.000000,246.000000,-12.000000,1212.000000,0.000000,0.000000,0.000000,0.000000,49.112117
224.000000,-34.000000,1174.000000,235.000000,-19.000000,1210.000000,0.000000,0.000000,0.000000,0.000000,40.521599
224.000000,-34.000000,1174.000000,234.000000,-30.000000,1228.000000,0.000000,0.000000,0.000000,0.000000,55.063600
224.000000,-34.000000,1174.000000,259.000000,-31.000000,1213.000000,0.000000,0.000000,0.000000,0.000000,52.488094
224.000000,-34.000000,1174.000000,254.000000,-15.000000,1209.000000,0.000000,0.000000,0.000000,0.000000,49.859803
224.000000,-34.000000,1174.000000,254.000000,-27.000000,1205.000000,0.000000,0.000000,0.000000,0.000000,43.703547
224.000000,-34.000000,1174.000000,236.000000,-35.000000,1216.000000,0.000000,0.000000,0.000000,0.000000,43.692105
224.000000,-34.000000,1174.000000,241.000000,-52.000000,1198.000000,0.000000,0.000000,0.000000,0.000000,34.481879
224.000000,-34.000000,1174.000000,238.000000,-33.000000,1248.000000,0.000000,0.000000,0.000000,0.000000,75.319320
224.000000,-34.000000,1174.000000,226.000000,-29.000000,1194.000000,0.000000,0.000000,0.000000,0.000000,20.712315
224.000000,-34.000000,1174.000000,236.000000,-42.000000,1196.000000,0.000000,0.000000,0.000000,0.000000,26.305893
224.000000,-34.000000,1174.000000,223.000000,13.000000,1162.000000,0.000000,0.000000,0.000000,0.000000,48.518038
224.000000,-34.000000,1174.000000,256.000000,235.000000,1226.000000,0.000000,0.000000,0.000000,0.000000,275.842346
224.000000,-34.000000,1174.000000,250.000000,-16.000000,1173.000000,0.000000,0.000000,0.000000,0.000000,31.638584
224.000000,-34.000000,1174.000000,259.000000,-5.000000,1216.000000,0.000000,0.000000,0.000000,0.000000,61.886994
224.000000,-34.000000,1174.000000,250.000000,-15.000000,1191.000000,0.000000,0.000000,0.000000,0.000000,36.414283
224.000000,-34.000000,1174.000000,232.000000,-9.000000,1196.000000,0.000000,0.000000,0.000000,0.000000,34.249088
224.000000,-34.000000,1174.000000,249.000000,-5.000000,1205.000000,0.000000,0.000000,0.000000,0.000000,49.264592
224.000000,-34.000000,1174.000000,247.000000,-21.000000,1218.000000,0.000000,0.000000,0.000000,0.000000,51.322510
224.000000,-34.000000,1174.000000,246.000000,-6.000000,1197.000000,0.000000,0.000000,0.000000,0.000000,42.391037
224.000000,-34.000000,1174.000000,244.000000,-22.000000,1214.000000,0.000000,0.000000,0.000000,0.000000,46.303348
224.000000,-34.000000,1174.000000,241.000000,-31.000000,1216.000000,0.000000,0.000000,0.000000,0.000000,45.409250
224.000000,-34.000000,1174.000000,234.000000,-35.000000,1221.000000,0.000000,0.000000,0.000000,0.000000,48.062459
224.000000,-34.000000,1174.000000,233.000000,-21.000000,1213.000000,0.000000,0.000000,0.000000,0.000000,42.083251
224.000000,-34.000000,1174.000000,241.000000,-28.000000,1206.000000,0.000000,0.000000,0.000000,0.000000,36.728735
224.000000,-34.000000,1174.000000,240.000000,-27.000000,1215.000000,0.000000,0.000000,0.000000,0.000000,44.564560
224.000000,-34.000000,1174.000000,239.000000,-5.000000,1221.000000,0.000000,0.000000,0.000000,0.000000,57.227616
224.000000,-34.000000,1174.000000,238.000000,0.000000,1205.000000,0.000000,0.000000,0.000000,0.000000,48.093659
224.000000,-34.000000,1174.000000,240.000000,-7.000000,1208.000000,0.000000,0.000000,0.000000,0.000000,46.270941
224.000000,-34.000000,1174.000000,254.000000,-4.000000,1198.000000,0.000000,0.000000,0.000000,0.000000,48.744230
224.000000,-34.000000,1174.000000,243.000000,-13.000000,1206.000000,0.000000,0.000000,0.000000,0.000000,42.731721
224.000000,-34.000000,1174.000000,244.000000,-12.000000,1209.000000,0.000000,0.000000,0.000000,0.000000,45.923850
224.000000,-34.000000,1174.000000,252.000000,-19.000000,1206.000000,0.000000,0.000000,0.000000,0.000000,45.088801
224.000000,-34.000000,1174.000000,233.000000,-24.000000,1204.000000,0.000000,0.000000,0.000000,0.000000,32.878564
224.000000,-34.000000,1174.000000,249.000000,-19.000000,1216.000000,0.000000,0.000000,0.000000,0.000000,51.127292
224.000000,-34.000000,1174.000000,235.000000,-18.000000,1208.000000,0.000000,0.000000,0.000000,0.000000,39.153544
224.000000,-34.000000,1174.000000,237.000000,-13.000000,1203.000000,0.000000,0.000000,0.000000,0.000000,38.091994
224.000000,-34.000000,1174.000000,232.000000,-17.000000,1216.000000,0.000000,0.000000,0.000000,0.000000,46.010868
224.000000,-34.000000,1174.000000,243.000000,-15.000000,1205.000000,0.000000,0.000000,0.000000,0.000000,41.024383
224.000000,-34.000000,1174.000000,257.000000,-16.000000,1212.000000,0.000000,0.000000,0.000000,0.000000,53.450912
224.000000,-34.000000,1174.000000,250.000000,-10.000000,1210.000000,0.000000,0.000000,0.000000,0.000000,50.477718
224.000000,-34.000000,1174.000000,256.000000,-13.000000,1195.000000,0.000000,0.000000,0.000000,0.000000,43.657760
224.000000,-34.000000,1174.000000,267.000000,-16.000000,1195.000000,0.000000,0.000000,0.000000,0.000000,51.127292
224.000000,-34.000000,1174.000000,255.000000,-15.000000,1198.000000,0.000000,0.000000,0.000000,0.000000,43.566042
224.000000,-34.000000,1174.000000,245.000000,-21.000000,1208.000000,0.000000,0.000000,0.000000,0.000000,42.023803
224.000000,-34.000000,1174.000000,265.000000,-20.000000,1208.000000,0.000000,0.000000,0.000000,0.000000,55.072679
224.000000,-34.000000,1174.000000,242.000000,-5.000000,1220.000000,0.000000,0.000000,0.000000,0.000000,57.280014
224.000000,-34.000000,1174.000000,249.000000,-18.000000,1207.000000,0.000000,0.000000,0.000000,0.000000,44.384682
224.000000,-34.000000,1174.000000,247.000000,-19.000000,1217.000000,0.000000,0.000000,0.000000,0.000000,51.019604
224.000000,-34.000000,1174.000000,251.000000,-28.000000,1201.000000,0.000000,0.000000,0.000000,0.000000,38.652296
224.000000,-34.000000,1174.000000,235.000000,-23.000000,1217.000000,0.000000,0.000000,0.000000,0.000000,45.727453
224.000000,-34.000000,1174.000000,247.000000,-22.000000,1196.000000,0.000000,0.000000,0.000000,0.000000,34.014703
224.000000,-34.000000,1174.000000,242.000000,-27.000000,1225.000000,0.000000,0.000000,0.000000,0.000000,54.534393
224.000000,-34.000000,1174.000000,249.000000,-18.000000,1196.000000,0.000000,0.000000,0.000000,0.000000,36.945906
224.000000,-34.000000,1174.000000,232.000000,-8.000000,1212.000000,0.000000,0.000000,0.000000,0.000000,46.733286
224.000000,-34.000000,1174.000000,234.000000,-15.000000,1212.000000,0.000000,0.000000,0.000000,0.000000,43.646306
224.000000,-34.000000,1174.000000,236.000000,-19.000000,1203.000000,0.000000,0.000000,0.000000,0.000000,34.785054
224.000000,-34.000000,1174.000000,236.000000,-23.000000,1215.000000,0.000000,0.000000,0.000000,0.000000,44.113490
224.000000,-34.000000,1174.000000,237.000000,-20.000000,1230.000000,0.000000,0.000000,0.000000,0.000000,59.169249
224.000000,-34.000000,1174.000000,241.000000,-24.000000,1211.000000,0.000000,0.000000,0.000000,0.000000,41.928511
224.000000,-34.000000,1174.000000,251.000000,-14.000000,1210.000000,0.000000,0.000000,0.000000,0.000000,49.244289
224.000000,-34.000000,1174.000000,238.000000,-11.000000,1210.000000,0.000000,0.000000,0.000000,0.000000,44.955534
224.000000,-34.000000,1174.000000,240.000000,-21.000000,1200.000000,0.000000,0.000000,0.000000,0.000000,33.181320
224.000000,-34.000000,1174.000000,250.000000,-13.000000,1222.000000,0.000000,0.000000,0.000000,0.000000,58.489315
224.000000,-34.000000,1174.000000,251.000000,-26.000000,1190.000000,0.000000,0.000000,0.000000,0.000000,32.388269
224.000000,-34.000000,1174.000000,253.000000,-11.000000,1200.000000,0.000000,0.000000,0.000000,0.000000,45.232732
224.000000,-34.000000,1174.000000,249.000000,-25.000000,1211.000000,0.000000,0.000000,0.000000,0.000000,45.552168
224.000000,-34.000000,1174.000000,248.000000,-33.000000,1207.000000,0.000000,0.000000,0.000000,0.000000,40.816663
224.000000,-34.000000,1174.000000,245.000000,-25.000000,1222.000000,0.000000,0.000000,0.000000,0.000000,53.160135
224.000000,-34.000000,1174.000000,240.000000,-20.000000,1206.000000,0.000000,0.000000,0.000000,0.000000,38.418745
224.000000,-34.000000,1174.000000,247.000000,-17.000000,1214.000000,0.000000,0.000000,0.000000,0.000000,49.173163
224.000000,-34.000000,1174.000000,245.000000,-21.000000,1212.000000,0.000000,0.000000,0.000000,0.000000,45.321077
224.000000,-34.000000,1174.000000,253.000000,-8.000000,1197.000000,0.000000,0.000000,0.000000,0.000000,45.232732
224.000000,-34.000000,1174.000000,253.000000,-9.000000,1227.000000,0.000000,0.000000,0.000000,0.000000,65.383484
224.000000,-34.000000,1174.000000,254.000000,-17.000000,1215.000000,0.000000,0.000000,0.000000,0.000000,53.572381
224.000000,-34.000000,1174.000000,241.000000,-14.000000,1222.000000,0.000000,0.000000,0.000000,0.000000,54.708317
224.000000,-34.000000,1174.000000,250.000000,-27.000000,1222.000000,0.000000,0.000000,0.000000,0.000000,55.036352
224.000000,-34.000000,1174.000000,233.000000,-13.000000,1225.000000,0.000000,0.000000,0.000000,0.000000,55.883808
224.000000,-34.000000,1174.000000,237.000000,-19.000000,1212.000000,0.000000,0.000000,0.000000,0.000000,42.871902
224.000000,-34.000000,1174.000000,254.000000,-9.000000,1209.000000,0.000000,0.000000,0.000000,0.000000,52.440442
224.000000,-34.000000,1174.000000,240.000000,-11.000000,1203.000000,0.000000,0.000000,0.000000,0.000000,40.323690
224.000000,-34.000000,1174.000000,248.000000,-10.000000,1192.000000,0.000000,0.000000,0.000000,0.000000,38.418745
224.000000,-34.000000,1174.000000,254.000000,-21.000000,1229.000000,0.000000,0.000000,0.000000,0.000000,63.984373
224.000000,-34.000000,1174.000000,239.000000,-17.000000,1196.000000,0.000000,0.000000,0.000000,0.000000,31.591138
224.000000,-34.000000,1174.000000,250.000000,-18.000000,1233.000000,0.000000,0.000000,0.000000,0.000000,66.430415
224.000000,-34.000000,1174.000000,262.000000,-19.000000,1203.000000,0.000000,0.000000,0.000000,0.000000,50.099900
224.000000,-34.000000,1174.000000,248.000000,-26.000000,1207.000000,0.000000,0.000000,0.000000,0.000000,41.581246
224.000000,-34.000000,1174.000000,250.000000,-23.000000,1198.000000,0.000000,0.000000,0.000000,0.000000,37.054015
224.000000,-34.000000,1174.000000,244.000000,-13.000000,1208.000000,0.000000,0.000000,0.000000,0.000000,44.687806
224.000000,-34.000000,1174.000000,236.000000,-17.000000,1204.000000,0.000000,0.000000,0.000000,0.000000,36.510273
224.000000,-34.000000,1174.000000,229.000000,-17.000000,1220.000000,0.000000,0.000000,0.000000,0.000000,49.295030
224.000000,-34.000000,1174.000000,244.000000,-17.000000,1197.000000,0.000000,0.000000,0.000000,0.000000,34.899857
224.000000,-34.000000,1174.000000,237.000000,-16.000000,1203.000000,0.000000,0.000000,0.000000,0.000000,36.523965
224.000000,-34.000000,1174.000000,250.000000,-21.000000,1212.000000,0.000000,0.000000,0.000000,0.000000,47.843495
224.000000,-34.000000,1174.000000,244.000000,-16.000000,1203.000000,0.000000,0.000000,0.000000,0.000000,39.560081
224.000000,-34.000000,1174.000000,249.000000,-17.000000,1218.000000,0.000000,0.000000,0.000000,0.000000,53.385391
224.000000,-34.000000,1174.000000,242.000000,-14.000000,1205.000000,0.000000,0.000000,0.000000,0.000000,41.048752
224.000000,-34.000000,1174.000000,243.000000,-32.000000,1228.000000,0.000000,0.000000,0.000000,0.000000,57.280014
224.000000,-34.000000,1174.000000,249.000000,-18.000000,1223.000000,0.000000,0.000000,0.000000,0.000000,57.288742
224.000000,-34.000000,1174.000000,245.000000,-16.000000,1214.000000,0.000000,0.000000,0.000000,0.000000,48.631266
224.000000,-34.000000,1174.000000,240.000000,-23.000000,1208.000000,0.000000,0.000000,0.000000,0.000000,39.153544
224.000000,-34.000000,1174.000000,238.000000,-16.000000,1217.000000,0.000000,0.000000,0.000000,0.000000,48.672374
224.000000,-34.000000,1174.000000,257.000000,-11.000000,1209.000000,0.000000,0.000000,0.000000,0.000000,53.319790
224.000000,-34.000000,1174.000000,242.000000,-13.000000,1190.000000,0.000000,0.000000,0.000000,0.000000,31.953091
224.000000,-34.000000,1174.000000,255.000000,-4.000000,1213.000000,0.000000,0.000000,0.000000,0.000000,58.154965
224.000000,-34.000000,1174.000000,252.000000,-17.000000,1215.000000,0.000000,0.000000,0.000000,0.000000,52.478567
224.000000,-34.000000,1174.000000,501.000000,-19.000000,1211.000000,0.000000,0.000000,0.000000,0.000000,279.862466
224.000000,-34.000000,1174.000000,230.000000,-16.000000,1210.000000,0.000000,0.000000,0.000000,0.000000,40.693980
224.000000,-34.000000,1174.000000,256.000000,-16.000000,1200.000000,0.000000,0.000000,0.000000,0.000000,44.988888
224.000000,-34.000000,1174.000000,254.000000,-23.000000,1214.000000,0.000000,0.000000,0.000000,0.000000,51.195703
224.000000,-34.000000,1174.000000,232.000000,-16.000000,1187.000000,0.000000,0.000000,0.000000,0.000000,23.600847
224.000000,-34.000000,1174.000000,235.000000,-17.000000,1218.000000,0.000000,0.000000,0.000000,0.000000,48.435524
224.000000,-34.000000,1174.000000,246.000000,-18.000000,1213.000000,0.000000,0.000000,0.000000,0.000000,47.549974
224.000000,-34.000000,1174.000000,238.000000,-9.000000,1218.000000,0.000000,0.000000,0.000000,0.000000,52.507142
224.000000,-34.000000,1174.000000,249.000000,-9.000000,1206.000000,0.000000,0.000000,0.000000,0.000000,47.686476
224.000000,-34.000000,1174.000000,501.000000,-8.000000,1202.000000,0.000000,0.000000,0.000000,0.000000,279.622960
224.000000,-34.000000,1174.000000,256.000000,-18.000000,1210.000000,0.000000,0.000000,0.000000,0.000000,50.754310
224.000000,-34.000000,1174.000000,245.000000,-24.000000,1201.000000,0.000000,0.000000,0.000000,0.000000,35.637059
224.000000,-34.000000,1174.000000,235.000000,-34.000000,1183.000000,0.000000,0.000000,0.000000,0.000000,14.212670
224.000000,-34.000000,1174.000000,246.000000,-10.000000,1223.000000,0.000000,0.000000,0.000000,0.000000,58.830264
224.000000,-34.000000,1174.000000,237.000000,-18.000000,1205.000000,0.000000,0.000000,0.000000,0.000000,37.229021
224.000000,-34.000000,1174.000000,252.000000,-27.000000,1207.000000,0.000000,0.000000,0.000000,0.000000,43.840620
224.000000,-34.000000,1174.000000,247.000000,-19.000000,1219.000000,0.000000,0.000000,0.000000,0.000000,52.716221
224.000000,-34.000000,1174.000000,234.000000,-23.000000,1208.000000,0.000000,0.000000,0.000000,0.000000,37.107951
224.000000,-34.000000,1174.000000,244.000000,-24.000000,1212.000000,0.000000,0.000000,0.000000,0.000000,44.090815
224.000000,-34.000000,1174.000000,249.000000,-21.000000,1224.000000,0.000000,0.000000,0.000000,0.000000,57.393379
224.000000,-34.000000,1174.000000,249.000000,-25.000000,1213.000000,0.000000,0.000000,0.000000,0.000000,47.191101
224.000000,-34.000000,1174.000000,249.000000,-8.000000,1214.000000,0.000000,0.000000,0.000000,0.000000,53.860932
224.000000,-34.000000,1174.000000,267.000000,-16.000000,1209.000000,0.000000,0.000000,0.000000,0.000000,58.292367
224.000000,-34.000000,1174.000000,248.000000,-11.000000,1202.000000,0.000000,0.000000,0.000000,0.000000,43.462628
224.000000,-34.000000,1174.000000,248.000000,-19.000000,1221.000000,0.000000,0.000000,0.000000,0.000000,54.863467
224.000000,-34.000000,1174.000000,246.000000,-21.000000,1188.000000,0.000000,0.000000,0.000000,0.000000,29.137605
224.000000,-34.000000,1174.000000,239.000000,-15.000000,1235.000000,0.000000,0.000000,0.000000,0.000000,65.627738
224.000000,-34.000000,1174.000000,234.000000,-14.000000,1202.000000,0.000000,0.000000,0.000000,0.000000,35.832946
224.000000,-34.000000,1174.000000,237.000000,-11.000000,1225.000000,0.000000,0.000000,0.000000,0.000000,57.436922
224.000000,-34.000000,1174.000000,234.000000,-16.000000,1218.000000,0.000000,0.000000,0.000000,0.000000,48.579831
224.000000,-34.000000,1174.000000,238.000000,-21.000000,1224.000000,0.000000,0.000000,0.000000,0.000000,53.525695
224.000000,-34.000000,1174.000000,244.000000,-22.000000,1221.000000,0.000000,0.000000,0.000000,0.000000,52.469038
224.000000,-34.000000,1174.000000,247.000000,-19.000000,1225.000000,0.000000,0.000000,0.000000,0.000000,57.922362
224.000000,-34.000000,1174.000000,252.000000,-14.000000,1218.000000,0.000000,0.000000,0.000000,0.000000,55.856960
224.000000,-34.000000,1174.000000,235.000000,-14.000000,1210.000000,0.000000,0.000000,0.000000,0.000000,42.626283
224.000000,-34.000000,1174.000000,242.000000,-16.000000,1217.000000,0.000000,0.000000,0.000000,0.000000,49.969991
224.000000,-34.000000,1174.000000,230.000000,-15.000000,1211.000000,0.000000,0.000000,0.000000,0.000000,42.023803
224.000000,-34.000000,1174.000000,234.000000,-17.000000,1236.000000,0.000000,0.000000,0.000000,0.000000,65.061509
224.000000,-34.000000,1174.000000,244.000000,-24.000000,1206.000000,0.000000,0.000000,0.000000,0.000000,39.038443
224.000000,-34.000000,1174.000000,251.000000,-7.000000,1223.000000,0.000000,0.000000,0.000000,0.000000,62.120850
224.000000,-34.000000,1174.000000,247.000000,-23.000000,1216.000000,0.000000,0.000000,0.000000,0.000000,49.132474
224.000000,-34.000000,1174.000000,246.000000,-14.000000,1208.000000,0.000000,0.000000,0.000000,0.000000,45.166359
224.000000,-34.000000,1174.000000,240.000000,-6.000000,1230.000000,0.000000,0.000000,0.000000,0.000000,64.621978
224.000000,-34.000000,1174.000000,242.000000,-17.000000,1199.000000,0.000000,0.000000,0.000000,0.000000,35.185224
224.000000,-34.000000,1174.000000,246.000000,-7.000000,1218.000000,0.000000,0.000000,0.000000,0.000000,56.115951
224.000000,-34.000000,1174.000000,239.000000,-27.000000,1206.000000,0.000000,0.000000,0.000000,0.000000,36.027767
224.000000,-34.000000,1174.000000,243.000000,-16.000000,1225.000000,0.000000,0.000000,0.000000,0.000000,57.323643
224.000000,-34.000000,1174.000000,242.000000,-22.000000,1201.000000,0.000000,0.000000,0.000000,0.000000,34.597688
224.000000,-34.000000,1174.000000,229.000000,-13.000000,1215.000000,0.000000,0.000000,0.000000,0.000000,46.335731
224.000000,-34.000000,1174.000000,240.000000,-10.000000,1229.000000,0.000000,0.000000,0.000000,0.000000,62.104750
224.000000,-34.000000,1174.000000,251.000000,-16.000000,1199.000000,0.000000,0.000000,0.000000,0.000000,40.963398
224.000000,-34.000000,1174.000000,252.000000,-11.000000,1222.000000,0.000000,0.000000,0.000000,0.000000,60.141500
224.000000,-34.000000,1174.000000,248.000000,-20.000000,1195.000000,0.000000,0.000000,0.000000,0.000000,34.828150
224.000000,-34.000000,1174.000000,255.000000,-15.000000,1217.000000,0.000000,0.000000,0.000000,0.000000,56.311633
224.000000,-34.000000,1174.000000,238.000000,-24.000000,1186.000000,0.000000,0.000000,0.000000,0.000000,20.976177
224.000000,-34.000000,1174.000000,262.000000,-18.000000,1256.000000,0.000000,0.000000,0.000000,0.000000,91.782351
224.000000,-34.000000,1174.000000,258.000000,-28.000000,1194.000000,0.000000,0.000000,0.000000,0.000000,39.899875
